total_label|passport_label|con|con_label|connected_genvec
6.60-5.0.2.2.2.3.1.15|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 2)(3, 4), (1, 2)(4, 5), (1, 4, 3) ]
6.60-5.0.2.2.2.3.1.16|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 2)(3, 4), (1, 3)(2, 4), (2, 5, 3) ]
6.60-5.0.2.2.2.3.1.17|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 2)(3, 4), (2, 4)(3, 5), (1, 2, 5) ]
6.60-5.0.2.2.2.3.1.18|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 5)(3, 4), (1, 2)(4, 5), (1, 2, 3) ]
6.72-15.0.2.4.9.1.1|6.72-15.0.2.4.9.1|[ 3, 5, 9 ]|[ 2B, 4A, 9A1 ]|[ a, dcba, db^8 ]
6.72-15.0.2.4.9.2.1|6.72-15.0.2.4.9.2|[ 3, 5, 8 ]|[ 2B, 4A, 9A2 ]|[ a, dcb^4a, db^5 ]
6.72-15.0.2.4.9.3.1|6.72-15.0.2.4.9.3|[ 3, 5, 7 ]|[ 2B, 4A, 9A4 ]|[ a, dcb^7a, db^2 ]
6.75-2.0.3.3.5.1.1|6.75-2.0.3.3.5.1|[ 2, 3, 6 ]|[ 3A1, 3A-1, 5A1 ]|[ a, b^3a^2, b^2 ]
6.75-2.0.3.3.5.2.1|6.75-2.0.3.3.5.2|[ 2, 3, 8 ]|[ 3A1, 3A-1, 5A-1 ]|[ a, cb^4a^2, c^4b ]
6.75-2.0.3.3.5.3.1|6.75-2.0.3.3.5.3|[ 2, 3, 7 ]|[ 3A1, 3A-1, 5A2 ]|[ a, b^4a^2, b ]
6.75-2.0.3.3.5.4.1|6.75-2.0.3.3.5.4|[ 2, 3, 9 ]|[ 3A1, 3A-1, 5A-2 ]|[ a, c^2b^3a^2, c^3b^2 ]
6.75-2.0.3.3.5.5.1|6.75-2.0.3.3.5.5|[ 2, 3, 4 ]|[ 3A1, 3A-1, 5B1 ]|[ a, c^4b^4a^2, cb ]
6.75-2.0.3.3.5.6.1|6.75-2.0.3.3.5.6|[ 2, 3, 11 ]|[ 3A1, 3A-1, 5B-1 ]|[ a, c^4ba^2, cb^4 ]
6.75-2.0.3.3.5.7.1|6.75-2.0.3.3.5.7|[ 2, 3, 10 ]|[ 3A1, 3A-1, 5B2 ]|[ a, c^3b^2a^2, c^2b^3 ]
6.75-2.0.3.3.5.8.1|6.75-2.0.3.3.5.8|[ 2, 3, 5 ]|[ 3A1, 3A-1, 5B-2 ]|[ a, c^3b^3a^2, c^2b^2 ]
6.120-34.0.2.4.6.1.1|6.120-34.0.2.4.6.1|[ 3, 5, 7 ]|[ 2B, 4A, 6A ]|[ (2, 3)(4, 5), (1, 2, 4, 3), (1, 2)(3, 5, 4) ]
6.150-5.0.2.3.10.1.1|6.150-5.0.2.3.10.1|[ 2, 3, 12 ]|[ 2A, 3A, 10A1 ]|[ a, d^2c^2b^2, dc^2b^2a ]
6.150-5.0.2.3.10.2.1|6.150-5.0.2.3.10.2|[ 2, 3, 11 ]|[ 2A, 3A, 10A-1 ]|[ a, d^4cb^2, cb^2a ]
6.150-5.0.2.3.10.3.1|6.150-5.0.2.3.10.3|[ 2, 3, 13 ]|[ 2A, 3A, 10A3 ]|[ a, c^2b^2, d^3c^2b^2a ]
6.150-5.0.2.3.10.4.1|6.150-5.0.2.3.10.4|[ 2, 3, 10 ]|[ 2A, 3A, 10A-3 ]|[ a, dcb^2, d^3cb^2a ]
6.2-1.1.2.2.2.2.2.2.2.2.2.2.1.1|6.2-1.1.2.2.2.2.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, Id(G), a, a, a, a, a, a, a, a, a, a ]
6.3-1.1.3.3.3.3.3.1.1|6.3-1.1.3.3.3.3.3.1|[ 2, 3, 3, 3, 3 ]|[ 3A-1, 3A1, 3A1, 3A1, 3A1 ]|[ a, Id(G), a, a^2, a^2, a^2, a^2 ]
6.3-1.1.3.3.3.3.3.2.1|6.3-1.1.3.3.3.3.3.2|[ 2, 2, 2, 2, 3 ]|[ 3A-1, 3A-1, 3A-1, 3A-1, 3A1 ]|[ a, Id(G), a, a, a, a, a^2 ]
6.4-1.1.2.2.4.4.1.1|6.4-1.1.2.2.4.4.1|[ 2, 2, 3, 4 ]|[ 2A, 2A, 4A1, 4A-1 ]|[ a^-2, a, a^-2, a^-2, a, a^-1 ]
6.4-2.1.2.2.2.2.2.1.1|6.4-2.1.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2C, 2A, 2A, 2A, 2B ]|[ b, a, b, a, a, a, ba ]
6.4-2.1.2.2.2.2.2.2.1|6.4-2.1.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2C, 2A, 2B, 2B, 2B ]|[ b, a, b, a, ba, ba, ba ]
6.4-2.1.2.2.2.2.2.3.1|6.4-2.1.2.2.2.2.2.3|[ 2, 2, 2, 3, 4 ]|[ 2C, 2C, 2C, 2A, 2B ]|[ b, a, b, b, b, a, ba ]
6.6-2.1.6.6.1.1|6.6-2.1.6.6.1|[ 5, 6 ]|[ 6A1, 6A-1 ]|[ a^3, a^4, a, a^5 ]
6.6-1.1.2.2.3.1.1|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ Id(G), Id(G), a, ba, b^2 ]
6.6-1.1.2.2.3.1.2|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ Id(G), a, a, ba, b^2 ]
6.6-1.1.2.2.3.1.3|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ Id(G), b, a, ba, b^2 ]
6.6-1.1.2.2.3.1.4|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ Id(G), ba, a, ba, b^2 ]
6.6-1.1.2.2.3.1.5|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ Id(G), b^2, a, ba, b^2 ]
6.6-1.1.2.2.3.1.6|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ Id(G), b^2a, a, ba, b^2 ]
6.6-1.1.2.2.3.1.7|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ a, Id(G), a, ba, b^2 ]
6.6-1.1.2.2.3.1.8|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ a, a, a, ba, b^2 ]
6.6-1.1.2.2.3.1.9|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ a, b^2, a, a, b^2 ]
6.6-1.1.2.2.3.1.10|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ a, b^2, a, ba, b ]
6.6-1.1.2.2.3.1.11|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ a, b^2a, a, a, b^2 ]
6.6-1.1.2.2.3.1.12|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ a, b^2a, a, ba, b ]
6.6-1.1.2.2.3.1.13|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b, Id(G), a, ba, b^2 ]
6.6-1.1.2.2.3.1.14|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b, a, a, a, b^2 ]
6.6-1.1.2.2.3.1.15|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b, a, a, ba, b ]
6.6-1.1.2.2.3.1.16|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b, b, a, ba, b^2 ]
6.6-1.1.2.2.3.1.17|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b, ba, a, a, b^2 ]
6.6-1.1.2.2.3.1.18|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b, ba, a, ba, b ]
6.6-1.1.2.2.3.1.19|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b, b^2, a, ba, b^2 ]
6.6-1.1.2.2.3.1.20|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b, b^2a, a, a, b^2 ]
6.6-1.1.2.2.3.1.21|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b, b^2a, a, ba, b ]
6.6-1.1.2.2.3.1.22|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ ba, Id(G), a, ba, b^2 ]
6.6-1.1.2.2.3.1.23|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ ba, a, a, a, b^2 ]
6.6-1.1.2.2.3.1.24|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ ba, a, a, ba, b ]
6.6-1.1.2.2.3.1.25|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ ba, ba, a, ba, b^2 ]
6.6-1.1.2.2.3.1.26|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ ba, b^2, a, a, b^2 ]
6.6-1.1.2.2.3.1.27|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ ba, b^2, a, ba, b ]
6.6-1.1.2.2.3.1.28|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b^2, Id(G), a, ba, b^2 ]
6.6-1.1.2.2.3.1.29|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b^2, b, a, ba, b^2 ]
6.6-1.1.2.2.3.1.30|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b^2, b^2, a, ba, b^2 ]
6.6-1.1.2.2.3.1.31|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b^2a, Id(G), a, ba, b^2 ]
6.6-1.1.2.2.3.1.32|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b^2a, ba, a, a, b^2 ]
6.6-1.1.2.2.3.1.33|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b^2a, ba, a, ba, b ]
6.6-1.1.2.2.3.1.34|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b^2a, b^2, a, a, b^2 ]
6.6-1.1.2.2.3.1.35|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b^2a, b^2, a, ba, b ]
6.6-1.1.2.2.3.1.36|6.6-1.1.2.2.3.1|[ 2, 2, 3 ]|[ 2A, 2A, 3A ]|[ b^2a, b^2a, a, ba, b^2 ]
6.10-1.1.2.2.1.1|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), b, a, a ]
6.10-1.1.2.2.1.2|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), ba, a, a ]
6.10-1.1.2.2.1.3|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), b^2, a, a ]
6.10-1.1.2.2.1.4|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), b^2a, a, a ]
6.10-1.1.2.2.1.5|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), b^3, a, a ]
6.10-1.1.2.2.1.6|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), b^3a, a, a ]
6.10-1.1.2.2.1.7|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), b^4, a, a ]
6.10-1.1.2.2.1.8|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ Id(G), b^4a, a, a ]
6.10-1.1.2.2.1.9|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, b, a, b^3a ]
6.10-1.1.2.2.1.10|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, ba, a, b^3a ]
6.10-1.1.2.2.1.11|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, b^2, a, ba ]
6.10-1.1.2.2.1.12|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, b^2a, a, ba ]
6.10-1.1.2.2.1.13|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b, Id(G), a, a ]
6.10-1.1.2.2.1.14|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b, b, a, a ]
6.10-1.1.2.2.1.15|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b, b^2, a, a ]
6.10-1.1.2.2.1.16|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b, b^3, a, a ]
6.10-1.1.2.2.1.17|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b, b^4, a, a ]
6.10-1.1.2.2.1.18|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ ba, Id(G), a, a ]
6.10-1.1.2.2.1.19|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ ba, b, a, b^3a ]
6.10-1.1.2.2.1.20|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ ba, ba, a, a ]
6.10-1.1.2.2.1.21|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ ba, b^2, a, ba ]
6.10-1.1.2.2.1.22|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ ba, b^2a, a, b^3a ]
6.10-1.1.2.2.1.23|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ ba, b^3a, a, ba ]
6.10-1.1.2.2.1.24|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2, Id(G), a, a ]
6.10-1.1.2.2.1.25|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2, b, a, a ]
6.10-1.1.2.2.1.26|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2, b^2, a, a ]
6.10-1.1.2.2.1.27|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2, b^3, a, a ]
6.10-1.1.2.2.1.28|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2, b^4, a, a ]
6.10-1.1.2.2.1.29|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2a, Id(G), a, a ]
6.10-1.1.2.2.1.30|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2a, b, a, b^3a ]
6.10-1.1.2.2.1.31|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2a, b^2, a, ba ]
6.10-1.1.2.2.1.32|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2a, b^2a, a, a ]
6.10-1.1.2.2.1.33|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2a, b^3a, a, b^3a ]
6.10-1.1.2.2.1.34|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^2a, b^4a, a, ba ]
6.10-1.1.2.2.1.35|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3, Id(G), a, a ]
6.10-1.1.2.2.1.36|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3, a, a, ba ]
6.10-1.1.2.2.1.37|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3, b, a, a ]
6.10-1.1.2.2.1.38|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3, ba, a, ba ]
6.10-1.1.2.2.1.39|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3, b^2, a, a ]
6.10-1.1.2.2.1.40|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3, b^2a, a, ba ]
6.10-1.1.2.2.1.41|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3, b^3, a, a ]
6.10-1.1.2.2.1.42|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3, b^3a, a, ba ]
6.10-1.1.2.2.1.43|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3, b^4, a, a ]
6.10-1.1.2.2.1.44|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3, b^4a, a, ba ]
6.10-1.1.2.2.1.45|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3a, Id(G), a, a ]
6.10-1.1.2.2.1.46|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3a, a, a, ba ]
6.10-1.1.2.2.1.47|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3a, b, a, b^3a ]
6.10-1.1.2.2.1.48|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3a, b^2, a, ba ]
6.10-1.1.2.2.1.49|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3a, b^3a, a, a ]
6.10-1.1.2.2.1.50|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^3a, b^4a, a, b^3a ]
6.10-1.1.2.2.1.51|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4, Id(G), a, a ]
6.10-1.1.2.2.1.52|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4, a, a, b^3a ]
6.10-1.1.2.2.1.53|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4, b, a, a ]
6.10-1.1.2.2.1.54|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4, ba, a, b^3a ]
6.10-1.1.2.2.1.55|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4, b^2, a, a ]
6.10-1.1.2.2.1.56|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4, b^2a, a, b^3a ]
6.10-1.1.2.2.1.57|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4, b^3, a, a ]
6.10-1.1.2.2.1.58|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4, b^3a, a, b^3a ]
6.10-1.1.2.2.1.59|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4, b^4, a, a ]
6.10-1.1.2.2.1.60|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4, b^4a, a, b^3a ]
6.10-1.1.2.2.1.61|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4a, Id(G), a, a ]
6.10-1.1.2.2.1.62|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4a, a, a, b^3a ]
6.10-1.1.2.2.1.63|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4a, b, a, b^3a ]
6.10-1.1.2.2.1.64|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4a, ba, a, ba ]
6.10-1.1.2.2.1.65|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4a, b^2, a, ba ]
6.10-1.1.2.2.1.66|6.10-1.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ b^4a, b^4a, a, a ]
6.10-2.1.2.2.1.1|6.10-2.1.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a^5, a^8, a^5, a^5 ]
6.2-1.2.2.2.2.2.2.2.1.1|6.2-1.2.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, Id(G), Id(G), Id(G), a, a, a, a, a, a ]
6.3-1.2.3.3.1.1|6.3-1.2.3.3.1|[ 2, 3 ]|[ 3A-1, 3A1 ]|[ a, Id(G), Id(G), Id(G), a, a^2 ]
6.5-1.2.0.1.1|6.5-1.2.0.1|[]|[]|[ a, Id(G), Id(G), Id(G) ]
6.2-1.3.2.2.1.1|6.2-1.3.2.2.1|[ 2, 2 ]|[ 2A, 2A ]|[ a, Id(G), Id(G), Id(G), Id(G), Id(G), a, a ]

